date	time	value	unit
08/17/1939	7:40	1077	cm
08/18/1939	7:40	1079	cm
08/19/1939	7:40	1070	cm
08/20/1939	7:40	1073	cm
08/21/1939	7:40	1065	cm
08/22/1939	7:40	1077	cm
08/23/1939	7:40	1076	cm
08/24/1939	7:40	1073	cm
08/25/1939	7:40	1076	cm
08/26/1939	7:40	1073	cm
08/27/1939	7:40	1081	cm
08/28/1939	7:40	1069	cm
08/29/1939	7:40	1083	cm
08/30/1939	7:40	1083	cm
08/31/1939	7:40	1081	cm
09/01/1939	7:40	1072	cm
09/02/1939	7:40	1081	cm
09/03/1939	7:40	1069	cm
09/04/1939	7:40	1073	cm
09/05/1939	7:40	1073	cm
09/06/1939	7:40	1079	cm
09/07/1939	7:40	1106	cm
09/08/1939	7:40	1064	cm
09/09/1939	7:40	1073	cm
09/10/1939	7:40	1073	cm
09/11/1939	7:40	1054	cm
09/12/1939	7:40	1070	cm
09/13/1939	7:40	1079	cm
09/14/1939	7:40	1075	cm
09/15/1939	7:40	1081	cm
09/16/1939	7:40	1078	cm
09/17/1939	7:40	1082	cm
09/18/1939	7:40	1080	cm
09/19/1939	7:40	1090	cm
09/20/1939	7:40	1075	cm
09/21/1939	7:40	1075	cm
09/22/1939	7:40	1067	cm
09/23/1939	7:40	1070	cm
09/24/1939	7:40	1088	cm
09/25/1939	7:40	1079	cm
09/26/1939	7:40	1087	cm
09/27/1939	7:40	1065	cm
09/28/1939	7:40	1076	cm
09/29/1939	7:40	1068	cm
09/30/1939	7:40	1067	cm
10/01/1939	7:40	1065	cm
10/02/1939	7:40	1065	cm
10/03/1939	7:40	1085	cm
10/04/1939	7:40	1067	cm
10/05/1939	7:40	1105	cm
10/06/1939	7:40	1076	cm
10/07/1939	7:40	1066	cm
10/08/1939	8:40	1082	cm
10/09/1939	8:40	1065	cm
10/10/1939	8:40	1080	cm
10/11/1939	8:40	1076	cm
10/12/1939	8:40	1082	cm
10/13/1939	8:40	1077	cm
10/14/1939	8:40	1077	cm
10/15/1939	8:40	1100	cm
10/16/1939	8:40	1119	cm
10/17/1939	8:40	1099	cm
10/18/1939	8:40	1103	cm
10/19/1939	8:40	1083	cm
10/20/1939	8:40	1145	cm
10/21/1939	8:40	1163	cm
10/22/1939	8:40	1228	cm
10/23/1939	8:40	1235	cm
10/24/1939	8:40	1212	cm
10/25/1939	8:40	1191	cm
10/26/1939	8:40	1218	cm
10/27/1939	8:40	1249	cm
10/28/1939	8:40	1230	cm
10/29/1939	8:40	1184	cm
10/30/1939	8:40	1192	cm
10/31/1939	8:40	1155	cm
11/01/1939	8:40	1130	cm
11/02/1939	8:40	1115	cm
11/03/1939	8:40	1131	cm
11/04/1939	8:40	1129	cm
11/05/1939	8:40	1129	cm
11/06/1939	8:40	1122	cm
11/07/1939	8:40	1133	cm
11/08/1939	8:40	1155	cm
11/09/1939	8:40	1156	cm
11/10/1939	8:40	1148	cm
11/11/1939	8:40	1134	cm
11/12/1939	8:40	1123	cm
11/13/1939	8:40	1108	cm
11/14/1939	8:40	1119	cm
11/15/1939	8:40	1108	cm
11/16/1939	8:40	1120	cm
11/17/1939	8:40	1116	cm
11/18/1939	8:40	1176	cm
11/19/1939	8:40	1204	cm
11/20/1939	8:40	1247	cm
11/21/1939	8:40	1351	cm
11/22/1939	8:40	1379	cm
11/23/1939	8:40	1358	cm
11/24/1939	8:40	1274	cm
11/25/1939	8:40	1230	cm
11/26/1939	8:40	1225	cm
11/27/1939	8:40	1258	cm
11/28/1939	8:40	1405	cm
11/29/1939	8:40	1501	cm
11/30/1939	8:40	1560	cm
12/01/1939	8:40	1583	cm
12/02/1939	8:40	1575	cm
12/03/1939	8:40	1567	cm
12/04/1939	8:40	1534	cm
12/05/1939	8:40	1484	cm
12/06/1939	8:40	1443	cm
12/07/1939	8:40	1413	cm
12/08/1939	8:40	1368	cm
12/09/1939	8:40	1322	cm
12/10/1939	8:40	1298	cm
12/11/1939	8:40	1288	cm
12/12/1939	8:40	1299	cm
12/13/1939	8:40	1310	cm
12/14/1939	8:40	1291	cm
12/15/1939	8:40	1266	cm
12/16/1939	8:40	1234	cm
12/17/1939	8:40	1208	cm
12/18/1939	8:40	1178	cm
12/19/1939	8:40	1171	cm
12/20/1939	8:40	1173	cm
12/21/1939	8:40	1166	cm
12/22/1939	8:40	1138	cm
12/23/1939	8:40	1136	cm
12/24/1939	8:40	1126	cm
12/25/1939	8:40	1108	cm
12/26/1939	8:40	1115	cm
12/27/1939	8:40	1108	cm
12/28/1939	8:40	1095	cm
12/29/1939	8:40	1101	cm
12/30/1939	8:40	1089	cm
12/31/1939	8:40	1100	cm
01/01/1940	8:40	1082	cm
01/02/1940	8:40	1085	cm
01/03/1940	8:40	1076	cm
01/04/1940	8:40	1021	cm
01/05/1940	8:40	962	cm
01/06/1940	8:40	936	cm
01/07/1940	8:40	931	cm
01/08/1940	8:40	906	cm
01/09/1940	8:40	967	cm
01/10/1940	8:40	1062	cm
01/11/1940	8:40	1055	cm
01/12/1940	8:40	997	cm
01/13/1940	8:40	941	cm
01/14/1940	8:40	970	cm
01/15/1940	8:40	1016	cm
01/16/1940	8:40	940	cm
01/17/1940	8:40	951	cm
01/18/1940	8:40	955	cm
01/19/1940	8:40	920	cm
01/20/1940	8:40	929	cm
01/21/1940	8:40	919	cm
01/22/1940	8:40	912	cm
01/23/1940	8:40	906	cm
01/24/1940	8:40	956	cm
01/25/1940	8:40	1022	cm
01/26/1940	8:40	1028	cm
01/27/1940	8:40	1026	cm
01/28/1940	8:40	1018	cm
01/29/1940	8:40	1021	cm
01/30/1940	8:40	1019	cm
01/31/1940	8:40	1022	cm
02/01/1940	8:40	1029	cm
02/02/1940	8:40	1031	cm
02/03/1940	8:40	1014	cm
02/04/1940	8:40	988	cm
02/05/1940	8:40	974	cm
02/06/1940	8:40	1022	cm
02/07/1940	8:40	1227	cm
02/08/1940	8:40	1257	cm
02/09/1940	8:40	1314	cm
02/10/1940	8:40	1344	cm
02/11/1940	8:40	1310	cm
02/12/1940	8:40	1229	cm
02/13/1940	8:40	1141	cm
02/14/1940	8:40	1088	cm
02/15/1940	8:40	1058	cm
02/16/1940	8:40	1041	cm
02/17/1940	8:40	1017	cm
02/18/1940	8:40	990	cm
02/19/1940	8:40	969	cm
02/20/1940	8:40	962	cm
02/21/1940	8:40	1071	cm
02/22/1940	8:40	1130	cm
02/23/1940	8:40	1172	cm
02/24/1940	8:40	1165	cm
02/25/1940	8:40	1216	cm
02/26/1940	8:40	1198	cm
02/27/1940	8:40	1164	cm
02/28/1940	8:40	1174	cm
02/29/1940	8:40	1169	cm
03/01/1940	8:40	1110	cm
03/02/1940	8:40	1155	cm
03/03/1940	8:40	1138	cm
03/04/1940	8:40	1114	cm
03/05/1940	8:40	1117	cm
03/06/1940	8:40	1124	cm
03/07/1940	8:40	1105	cm
03/08/1940	8:40	1105	cm
03/09/1940	8:40	1122	cm
03/10/1940	8:40	1096	cm
03/11/1940	8:40	1099	cm
03/12/1940	8:40	1092	cm
03/13/1940	8:40	1107	cm
03/14/1940	8:40	1105	cm
03/15/1940	8:40	1166	cm
03/16/1940	8:40	1228	cm
03/17/1940	8:40	1232	cm
03/18/1940	8:40	1215	cm
03/19/1940	8:40	1325	cm
03/20/1940	8:40	1378	cm
03/21/1940	8:40	1374	cm
03/22/1940	8:40	1333	cm
03/23/1940	8:40	1275	cm
03/24/1940	8:40	1236	cm
03/25/1940	8:40	1211	cm
03/26/1940	8:40	1182	cm
03/27/1940	8:40	1158	cm
03/28/1940	8:40	1154	cm
03/29/1940	8:40	1166	cm
03/30/1940	8:40	1160	cm
03/31/1940	8:40	1159	cm
04/01/1940	8:40	1176	cm
04/02/1940	8:40	1171	cm
04/03/1940	8:40	1147	cm
04/04/1940	8:40	1186	cm
04/05/1940	8:40	1242	cm
04/06/1940	8:40	1297	cm
04/07/1940	8:40	1333	cm
04/08/1940	8:40	1297	cm
04/09/1940	8:40	1245	cm
04/10/1940	8:40	1211	cm
04/11/1940	8:40	1186	cm
04/12/1940	8:40	1153	cm
04/13/1940	8:40	1120	cm
04/14/1940	8:40	1117	cm
04/15/1940	8:40	1118	cm
04/16/1940	8:40	1122	cm
04/17/1940	8:40	1155	cm
04/18/1940	8:40	1176	cm
04/19/1940	8:40	1180	cm
04/20/1940	8:40	1166	cm
04/21/1940	8:40	1171	cm
04/22/1940	8:40	1148	cm
04/23/1940	8:40	1141	cm
04/24/1940	8:40	1125	cm
04/25/1940	8:40	1121	cm
04/26/1940	8:40	1128	cm
04/27/1940	8:40	1153	cm
04/28/1940	8:40	1148	cm
04/29/1940	8:40	1129	cm
04/30/1940	8:40	1119	cm
05/01/1940	8:40	1127	cm
05/02/1940	8:40	1118	cm
05/03/1940	8:40	1117	cm
05/04/1940	8:40	1121	cm
05/05/1940	8:40	1111	cm
05/06/1940	8:40	1114	cm
05/07/1940	8:40	1115	cm
05/08/1940	8:40	1124	cm
05/09/1940	8:40	1107	cm
05/10/1940	8:40	1117	cm
05/11/1940	8:40	1113	cm
05/12/1940	8:40	1101	cm
